時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2022/6/28,65,66,62.4,66,62.78,56.46,48.29,40.23,40.06,67.48,48.29,29.09,588,526,589,0,3,0,0,0.01%,-1,22008,0,1,44.43%,0,18,0,0,0.04%,454,-14,130,144,0,3.67%,66.88,0,0.39,25105,22884,2221,56.67,0,79.52%,74.24%
2022/6/29,67,68,66,68,64.38,58.41,49.7,40.38,40.18,70.28,49.7,29.12,509,483,595,0,3,0,0,0.01%,0,22008,0,0,44.43%,-2,16,0,2,0.03%,477,23,154,131,0,3.85%,66.88,0,0.000094,25286,23283,2003,56.67,0,82.82%,78.53%
2022/6/30,67.9,68.8,62.1,64,64.86,60.35,50.93,40.5,40.28,71.84,50.93,30.01,467,446,606,0,3,0,0,0.01%,0,22008,0,0,44.43%,-4,12,0,4,0.02%,513,36,208,172,0,4.14%,66.88,0,0.34,25100,24571,529,56.67,0,82.14%,80.33%
2022/7/1,64,66,62.2,62.4,64.84,61.68,52.07,40.62,40.37,72.87,52.07,31.28,172,416,587,0,3,0,0,0.01%,0,22008,0,0,44.43%,2,14,4,2,0.03%,565,52,84,32,0,4.56%,66.88,0,0.082,24963,26366,-1403,56.67,0,79.87%,80.10%
2022/7/4,63,63.9,62.7,63.5,64.78,62.64,53.27,40.74,40.47,73.8,53.27,32.73,60,359,504,0,3,0,0,0.01%,3,22011,3,0,44.43%,1,15,2,1,0.03%,580,15,25,10,0,4.68%,66.88,0,0.42,24874,25704,-830,56.67,0,77.10%,78.60%
2022/7/5,64.2,66,63,64.4,64.46,63.62,54.51,40.87,40.57,74.58,54.51,34.43,155,273,399,0,3,0,0,0.01%,15,22026,15,0,44.46%,2,17,2,0,0.03%,568,-12,49,61,0,4.59%,66.88,0,0.4,22172,24339,-2167,56.67,0,73.66%,76.13%
2022/7/6,64,65,58,58,62.46,63.42,55.39,40.96,40.64,74.43,55.39,36.35,143,199,341,0,3,0,0,0.01%,10,22036,10,0,44.48%,0,17,0,0,0.03%,540,-28,48,76,0,4.36%,66.88,0,-0.26,19003,24210,-5207,56.67,0,68.75%,72.44%
2022/7/7,56.1,56.1,52.2,52.2,60.1,62.48,56.02,41.03,40.7,73.71,56.02,38.32,431,192,319,0,3,0,0,0.01%,61,22097,67,6,44.60%,0,17,0,0,0.03%,497,-43,39,82,0,4.01%,66.88,0,0.78,17058,22226,-5168,56.67,0,63.18%,67.81%
2022/7/8,52.2,57.4,52.2,54.5,58.52,61.68,56.79,41.11,40.76,72.72,56.79,40.85,542,266,341,0,3,0,0,0.01%,5,22102,25,20,44.61%,-2,15,0,2,0.03%,437,-60,23,83,0,3.53%,66.88,0,0.48,16024,20511,-4487,56.67,0,56.13%,61.97%
2022/7/11,59.9,59.9,59.9,59.9,57.8,61.29,57.78,41.19,40.85,71.79,57.78,43.77,100,274,317,0,3,0,0,0.01%,-1,22101,0,1,44.61%,0,15,0,0,0.03%,419,-18,0,18,0,3.38%,66.88,0,0.089,14466,19944,-5478,56.67,0,48.50%,55.23%
2022/7/12,65.8,65.8,63.5,65.8,58.08,61.27,58.86,41.33,40.96,71.79,58.86,45.94,1431,529,401,0,3,0,0,0.01%,118,22219,163,45,44.85%,-2,13,0,2,0.03%,439,20,205,185,0,3.55%,66.88,0,-0.0037,13682,21308,-7626,56.67,0,43.91%,49.57%
2022/7/13,67.1,71.7,65,66.5,59.78,61.12,59.76,41.46,41.07,72.17,59.76,47.35,1646,830,515,0,3,0,0,0.01%,71,22290,188,117,45.00%,1,14,1,0,0.03%,395,-44,69,113,0,3.19%,66.88,0,0.15,14197,20587,-6390,56.67,0,41.53%,45.55%
2022/7/14,68.7,70.1,65.2,66.8,62.7,61.4,60.87,41.6,41.18,71.5,60.87,50.24,684,881,536,0,3,0,0,0.01%,-16,22274,46,62,44.96%,2,16,2,0,0.03%,411,16,66,50,0,3.32%,66.88,0,0.18,14342,19810,-5468,56.67,0,34.92%,40.24%
2022/7/15,67.5,68.5,65.5,66.9,65.18,61.85,61.77,41.74,41.3,71.2,61.77,52.33,451,862,564,0,3,0,0,0.01%,3,22277,30,27,44.97%,3,19,3,0,0.04%,454,43,57,14,0,3.67%,66.88,0,1.19,13025,18725,-5700,56.67,0,30.57%,35.40%
2022/7/18,67.2,73.5,66.1,73.5,67.9,62.85,62.75,41.92,41.45,72.77,62.75,52.72,1189,1080,677,0,3,0,0,0.01%,104,22381,143,39,45.18%,3,22,3,0,0.04%,559,105,249,144,0,4.51%,66.88,0,1.32,13229,18067,-4838,56.67,0,31.94%,33.67%
2022/7/19,76,79.8,74.5,77.7,70.28,64.18,63.9,42.11,41.61,75.15,63.9,52.65,1558,1106,818,0,3,0,0,0.01%,-4,22377,230,234,45.17%,3,25,3,0,0.05%,527,-32,190,222,0,4.26%,66.88,0,0.39,13038,18043,-5005,56.67,0,35.21%,34.44%
2022/7/20,77.2,77.6,73.7,73.7,71.72,65.75,64.59,42.28,41.76,76.45,64.59,52.72,615,899,865,0,3,0,0,0.01%,-6,22369,89,95,45.15%,0,25,0,0,0.05%,500,-27,78,105,0,4.04%,66.88,0,0.65,12883,17792,-4909,54.67,0,36.75%,35.60%
2022/7/21,74.9,78,73.5,73.5,73.06,67.88,65.18,42.46,41.9,77.57,65.18,52.79,1010,965,923,0,3,0,0,0.01%,5,22372,101,96,45.16%,0,25,0,0,0.05%,484,-16,137,153,0,3.91%,66.88,0,0.4,12901,17362,-4461,54.67,0,38.02%,36.81%
2022/7/22,73,73.8,68.1,71.2,73.92,69.55,65.62,42.6,42.04,78.21,65.62,53.02,941,1063,963,0,3,0,0,0.01%,-18,22354,82,100,45.12%,-1,24,0,1,0.05%,517,33,98,65,0,4.18%,66.88,0,0.65,12506,17282,-4776,54.67,0,38.39%,37.60%
2022/7/25,71.7,73.5,69.7,70.1,73.24,70.57,65.93,42.74,42.17,78.64,65.93,53.22,361,897,989,0,3,0,0,0.01%,2,22356,44,42,45.13%,0,24,0,0,0.05%,516,-1,27,28,0,4.17%,66.88,0,0.5,12753,16452,-3699,54.67,0,38.56%,38.08%
2022/7/26,71.1,73.1,68.8,68.8,71.46,70.87,66.07,42.88,42.3,78.84,66.07,53.3,370,659,883,0,3,0,0,0.01%,-18,22338,40,58,45.09%,0,24,0,0,0.05%,519,3,52,49,0,4.19%,66.88,0,0.37,12655,16708,-4053,54.67,0,38.66%,38.37%
2022/7/27,69.1,75.3,69.1,70.6,70.84,71.28,66.2,43.03,42.43,79.1,66.2,53.3,1559,848,874,0,3,0,0,0.01%,17,22355,247,230,45.13%,0,24,0,0,0.05%,632,113,197,84,0,5.10%,66.88,0,0.14,12707,16594,-3887,54.67,0,38.97%,38.67%
2022/7/28,70.6,72.8,68.8,68.9,69.92,71.49,66.45,43.17,42.56,79.36,66.45,53.53,696,785,875,0,3,0,0,0.01%,-67,22288,74,141,44.99%,1,25,1,0,0.05%,599,-33,49,82,0,4.84%,66.88,0,0.93,12839,16487,-3648,54.67,0,38.86%,38.77%
2022/7/29,68.6,70.2,67.7,68.9,69.46,71.69,66.77,43.3,42.68,79.58,66.77,53.96,315,660,861,0,3,0,0,0.01%,-7,22281,49,56,44.98%,0,25,0,0,0.05%,567,-32,30,62,0,4.58%,66.88,0,0.76,12880,16175,-3295,54.67,0,38.38%,38.57%
2022/8/1,68.9,69.6,67.5,68.2,69.08,71.16,67.01,43.44,42.8,79.74,67.01,54.27,162,620,759,0,3,0,0,0.01%,-16,22265,16,32,44.94%,1,26,1,0,0.05%,589,22,30,8,0,4.76%,66.88,0,0.97,11872,16176,-4304,54.67,0,38.02%,38.30%
2022/8/2,68,68,63.1,63.2,67.96,69.71,66.95,43.55,42.89,79.74,66.95,54.15,448,636,648,0,3,0,0,0.01%,-2,22269,98,100,44.95%,0,26,0,0,0.05%,552,-37,57,94,0,4.46%,66.88,0,0.29,11343,16235,-4892,54.67,0,38.23%,38.26%
2022/8/3,63,64.4,59.7,61.8,66.2,68.52,67.14,43.65,42.99,79.5,67.14,54.77,409,406,627,0,3,0,0,0.01%,74,22345,165,91,45.11%,-2,24,0,2,0.05%,560,8,24,16,0,4.52%,66.88,0,0.56,11173,16200,-5027,54.67,0,36.84%,37.55%
2022/8/4,61.8,62,58.3,60.2,64.46,67.19,67.54,43.75,43.07,78.36,67.54,56.71,246,316,551,0,3,0,0,0.01%,5,22350,70,65,45.12%,0,24,0,0,0.05%,555,-5,17,22,0,4.48%,66.88,0,0.59,11010,16203,-5193,54.67,0,32.07%,34.81%
2022/8/5,60.5,64,60.5,62.7,63.22,66.34,67.95,43.86,43.17,77.29,67.95,58.6,348,323,491,0,3,0,0,0.01%,-3,22347,88,91,45.11%,0,24,0,0,0.05%,599,44,62,18,0,4.84%,66.88,0,1.09,10546,15347,-4801,54.67,0,27.50%,31.16%
2022/8/8,62.1,65,61.7,63,62.18,65.63,68.1,43.98,43.27,77,68.1,59.2,152,321,471,0,3,0,0,0.01%,-29,22321,24,53,45.06%,0,24,0,0,0.05%,626,27,36,9,0,5.06%,66.88,0,1.13,10525,15351,-4826,54.67,0,26.13%,28.64%
2022/8/9,63,63.3,61.2,61.5,61.84,64.9,67.89,44.08,43.37,77.19,67.89,58.58,120,255,446,0,3,0,0,0.01%,-45,22276,3,48,44.97%,1,25,1,0,0.05%,613,-13,15,25,3,4.95%,66.88,0,0.65,10423,15342,-4919,54.67,0,27.42%,28.03%
2022/8/10,61.5,63,61.3,62.9,62.06,64.13,67.71,44.2,43.47,77.25,67.71,58.16,127,199,302,0,3,0,0,0.01%,1,22277,23,22,44.97%,-4,21,0,4,0.04%,624,11,22,11,0,5.04%,66.88,0,0.66,10354,15629,-5275,54.67,0,28.19%,28.11%
2022/8/11,63.2,63.8,61.8,62.8,62.58,63.52,67.51,44.31,43.57,77.28,67.51,57.73,260,201,259,0,3,0,0,0.01%,14,22291,60,46,45.00%,0,21,0,0,0.04%,642,18,61,43,0,5.18%,66.88,0,0.12,10352,15081,-4729,54.67,0,28.96%,28.54%
2022/8/12,63.8,69,63.3,65.9,63.22,63.22,67.46,44.44,43.68,77.25,67.46,57.66,1325,397,360,0,3,0,0,0.01%,-69,22222,160,229,44.86%,3,24,3,0,0.05%,790,148,268,120,0,6.38%,66.88,0,0.31,10190,14810,-4620,54.67,0,29.05%,28.79%
2022/8/15,66,66,62,62.6,63.14,62.66,66.91,44.55,43.78,76.51,66.91,57.31,650,496,409,0,3,0,0,0.01%,-158,22064,40,198,44.54%,0,24,0,0,0.05%,825,35,148,113,0,6.66%,66.88,0,1.91,8652,14544,-5892,54.67,0,28.70%,28.75%
2022/8/16,62,63.2,60.9,61.3,63.1,62.47,66.09,44.66,43.87,74.61,66.09,57.57,335,539,397,0,3,0,0,0.01%,-12,22052,30,42,44.51%,-5,19,0,5,0.04%,742,-83,67,150,0,5.99%,66.88,0,1.92,9260,14530,-5270,54.67,0,25.77%,27.26%
2022/8/17,61.4,63.4,61.4,61.9,62.9,62.48,65.5,44.78,43.97,73.44,65.5,57.56,222,558,379,0,3,0,0,0.01%,-13,22041,42,55,44.49%,0,19,0,0,0.04%,727,-15,18,33,0,5.87%,66.88,0,0.59,9294,14527,-5233,54.67,0,24.25%,25.75%
2022/8/18,62.1,62.7,61.5,62.4,62.82,62.7,64.95,44.89,44.06,72.08,64.95,57.81,162,539,370,0,3,0,0,0.01%,-13,22028,27,40,44.47%,-2,17,0,2,0.03%,714,-13,17,30,0,5.77%,66.88,0,0.57,9204,14632,-5428,54.67,0,21.98%,23.87%
2022/8/19,62.7,62.8,62,62.3,62.1,62.66,64.5,45,44.16,71.11,64.5,57.89,108,295,346,0,3,0,0,0.01%,-15,22013,14,29,44.44%,0,17,0,0,0.03%,713,-1,24,25,0,5.76%,66.88,0,1.03,9202,14629,-5427,54.67,0,20.51%,22.19%
2022/8/22,61.7,66,61.7,62.7,62.12,62.63,64.13,45.11,44.25,70.26,64.13,58,470,259,378,0,3,0,0,0.01%,6,22019,119,113,44.45%,1,18,1,0,0.04%,711,-2,34,36,0,5.74%,66.88,0,0.42,8813,14908,-6095,54.67,0,19.12%,20.65%
2022/8/23,61.9,68.5,61.9,66.3,63.12,63.11,64.01,45.24,44.37,69.84,64.01,58.17,562,305,422,0,3,0,0,0.01%,117,22136,199,82,44.68%,0,18,0,0,0.04%,639,-72,41,113,0,5.16%,66.88,0,0.22,8819,15250,-6431,54.67,0,18.24%,19.45%
2022/8/24,67.3,68.2,63.8,67.9,64.32,63.61,63.87,45.38,44.49,69.19,63.87,58.55,517,364,461,0,3,0,0,0.01%,-35,22103,82,117,44.62%,-3,15,0,3,0.03%,660,21,75,54,0,5.33%,66.88,0,1.17,8676,15553,-6877,54.67,0,16.67%,18.06%
2022/8/25,73.8,73.9,67,67,65.24,64.03,63.78,45.52,44.6,68.8,63.78,58.75,1305,592,566,0,3,0,0,0.01%,-136,21969,78,214,44.35%,0,15,0,0,0.03%,816,156,303,147,0,6.59%,66.88,0,1.34,8458,15334,-6876,54.67,0,15.75%,16.90%
2022/8/26,67.7,68.2,66.5,67.6,66.3,64.2,63.71,45.65,44.72,68.49,63.71,58.93,413,653,474,0,3,0,0,0.01%,18,21987,62,44,44.38%,0,15,0,0,0.03%,773,-43,77,120,0,6.24%,66.88,0,1.11,8193,15173,-6980,54.67,0,15.01%,15.96%
2022/8/29,64.1,65.9,62.5,62.9,66.34,64.23,63.45,45.77,44.82,67.77,63.45,59.12,278,615,437,0,3,0,0,0.01%,-14,21973,37,51,44.35%,-1,14,0,1,0.03%,741,-32,23,55,0,5.98%,66.88,0,0.33,8118,16295,-8177,54.67,0,13.63%,14.79%
2022/8/30,64.2,65,63.7,63.7,65.82,64.47,63.47,45.88,44.92,67.79,63.47,59.15,87,520,412,0,3,0,0,0.01%,-3,21970,9,12,44.35%,2,16,2,0,0.03%,738,-3,8,11,0,5.96%,66.88,0,0.9,7985,16128,-8143,54.67,0,13.62%,14.21%
2022/8/31,64.1,64.1,63.1,63.4,64.92,64.62,63.55,46,45.03,67.8,63.55,59.3,60,429,396,0,3,0,0,0.01%,2,21972,5,3,44.35%,0,16,0,0,0.03%,730,-8,11,19,0,5.90%,66.88,0,0.25,7973,15798,-7825,54.67,0,13.39%,13.80%
2022/9/1,62.6,64.2,62.2,62.2,63.96,64.6,63.65,46.1,45.12,67.67,63.65,59.63,86,185,389,0,3,0,0,0.01%,-10,21962,4,14,44.33%,-6,10,0,6,0.02%,713,-17,8,25,0,5.76%,66.88,0,0.33,8148,16590,-8442,54.67,0,12.64%,13.22%
2022/9/2,62,62.1,61.2,61.2,62.68,64.49,63.58,46.2,45.22,67.72,63.58,59.43,88,120,387,0,3,0,0,0.01%,9,21971,16,7,44.35%,0,10,0,0,0.02%,721,8,18,10,0,5.82%,66.88,0,0.37,8194,16947,-8753,54.67,0,13.04%,13.13%
2022/9/5,62,62.5,61.5,61.5,62.4,64.37,63.5,46.3,45.3,67.74,63.5,59.26,80,80,348,0,3,0,0,0.01%,2,21973,13,11,44.35%,0,10,0,0,0.02%,706,-15,6,21,0,5.70%,66.88,0,0.32,8256,16946,-8690,54.67,0,13.34%,13.24%
2022/9/6,61.5,62.6,61.3,62,62.06,63.94,63.53,46.41,45.39,67.72,63.53,59.33,123,87,304,0,3,0,0,0.01%,13,21986,18,5,44.38%,0,10,0,0,0.02%,655,-51,18,69,0,5.29%,66.88,0,0.15,8242,17079,-8837,54.67,0,13.21%,13.22%
2022/9/7,61.5,64.9,61.5,64.1,62.2,63.56,63.59,46.52,45.49,67.78,63.59,59.39,234,122,275,0,3,0,0,0.01%,36,22022,56,20,44.45%,-1,9,0,1,0.02%,606,-49,25,74,0,4.89%,66.88,0,0.53,8347,17739,-9392,54.67,0,13.19%,13.20%
2022/9/8,67.9,67.9,64.3,64.9,62.74,63.35,63.69,46.64,45.6,67.9,63.69,59.48,453,196,190,0,3,0,0,0.01%,-39,21990,51,90,44.39%,0,9,0,0,0.02%,632,26,94,68,0,5.10%,66.88,0,1.23,8290,17151,-8861,54.67,0,13.23%,13.22%
2022/9/12,64.9,66.6,64.1,65.4,63.58,63.13,63.67,46.76,45.71,67.83,63.67,59.5,202,218,169,0,3,0,0,0.01%,4,21999,50,46,44.41%,0,9,0,0,0.02%,661,29,42,13,0,5.34%,66.88,0,0.74,8349,16379,-8030,54.67,0,13.09%,13.15%
2022/9/13,66.2,68.1,65.1,67.3,64.74,63.57,63.9,46.89,45.83,68.32,63.9,59.48,305,263,172,0,3,0,0,0.01%,74,22073,123,49,44.56%,0,9,0,0,0.02%,650,-11,43,54,0,5.25%,66.88,0,0.72,8273,16165,-7892,54.67,0,13.84%,13.50%
2022/9/14,65,68,64.9,66.8,65.7,63.88,64.18,47.02,45.95,68.6,64.18,59.75,150,269,178,0,3,0,0,0.01%,49,22122,61,12,44.66%,0,9,0,0,0.02%,594,-56,9,65,0,4.80%,66.88,0,-0.032,8409,16859,-8450,54.67,0,13.79%,13.64%
2022/9/15,67.5,69,66,66.7,66.22,64.21,64.42,47.15,46.06,68.84,64.42,59.99,226,267,195,0,3,0,0,0.01%,9,22129,57,48,44.67%,-4,5,0,4,0.01%,581,-13,25,38,0,4.69%,66.88,0,0.77,8451,16756,-8305,54.67,0,13.74%,13.69%
2022/9/16,66.7,66.7,64.1,64.3,66.1,64.42,64.51,47.26,46.17,68.84,64.51,60.18,126,202,199,0,3,0,0,0.01%,-46,22096,8,54,44.60%,0,5,0,0,0.01%,585,4,23,19,0,4.72%,66.88,0,0.98,8279,17087,-8808,54.67,0,13.42%,13.56%
2022/9/19,64.3,64.3,61.8,61.8,65.38,64.48,64.49,47.37,46.25,68.87,64.49,60.1,136,189,204,0,3,0,0,0.01%,-23,22073,12,35,44.56%,0,5,0,0,0.01%,639,54,76,22,0,5.16%,66.88,0,0.61,8267,17206,-8939,54.67,0,13.60%,13.58%
2022/9/20,62.7,62.7,61,62.1,64.34,64.54,64.46,47.48,46.34,68.9,64.46,60.01,80,144,204,0,3,0,0,0.01%,5,22083,20,15,44.58%,0,5,0,0,0.01%,643,4,6,2,0,5.19%,66.88,0,0.64,8302,17064,-8762,54.67,0,13.78%,13.68%
2022/9/21,61.7,61.9,61,61.3,63.24,64.47,64.21,47.58,46.42,68.76,64.21,59.65,32,120,194,0,3,0,0,0.01%,-6,22077,13,19,44.56%,0,5,0,0,0.01%,644,1,4,3,0,5.20%,66.88,0,0.25,8353,16870,-8517,54.67,0,14.20%,13.94%
2022/9/22,59.4,61.3,59.4,60.5,62,64.11,63.84,47.68,46.5,68.34,63.84,59.33,49,85,176,0,3,0,0,0.01%,-10,22067,7,17,44.54%,-1,4,0,1,0.01%,654,10,11,1,0,5.28%,66.88,0,1.23,8592,17455,-8863,54.67,0,14.10%,14.02%
2022/9/23,61.9,61.9,57,57,60.54,63.32,63.34,47.76,46.57,68.49,63.34,58.18,111,82,142,0,3,0,0,0.01%,-33,22034,3,36,44.48%,0,4,0,0,0.01%,670,16,28,12,0,5.41%,66.88,0,0.18,8663,17583,-8920,54.67,0,16.29%,15.15%
2022/9/26,56.2,56.2,52.6,54.2,59.02,62.2,62.67,47.83,46.62,68.82,62.67,56.51,201,95,142,0,3,0,0,0.01%,73,22107,101,28,44.63%,0,4,0,0,0.01%,640,-30,29,59,0,5.17%,66.88,0,0.5,8801,18249,-9448,54.67,0,19.64%,17.39%
2022/9/27,54.5,56.8,53.7,55.6,57.72,61.03,62.3,47.9,46.68,69.18,62.3,55.42,98,98,121,0,3,0,0,0.01%,18,22125,41,23,44.66%,2,6,2,0,0.01%,606,-34,1,35,0,4.89%,66.88,0,0.55,8932,18266,-9334,54.67,0,22.08%,19.74%
2022/9/28,54.1,54.1,52,52,55.86,59.55,61.72,47.96,46.72,69.89,61.72,53.55,89,110,115,0,3,0,0,0.01%,4,22124,34,30,44.66%,5,11,5,0,0.02%,592,-14,19,33,0,4.78%,66.88,0,0.66,9162,19085,-9923,54.67,0,26.48%,23.11%
2022/9/29,54,55.4,52.5,53.3,54.42,58.21,61.21,48.03,46.78,70.12,61.21,52.3,117,123,104,0,3,0,0,0.01%,1,22125,42,41,44.66%,0,11,0,0,0.02%,596,4,34,30,0,4.81%,66.88,0,0.46,9208,18931,-9723,54.67,0,29.10%,26.10%
2022/9/30,53.1,53.1,50.6,53,53.62,57.08,60.75,48.1,46.82,70.33,60.75,51.17,65,114,98,0,3,0,0,0.01%,3,22128,25,22,44.67%,-3,8,0,3,0.02%,605,9,12,2,1,4.89%,66.88,0,0.65,9417,18684,-9267,54.67,0,31.54%,28.82%
2022/10/3,53,58,53,55.6,53.9,56.46,60.47,48.18,46.89,70.3,60.47,50.64,223,118,107,0,3,0,0,0.01%,-53,22075,26,79,44.56%,2,10,2,0,0.02%,638,33,61,28,0,5.15%,66.88,0,0.66,9548,19114,-9566,54.67,0,32.53%,30.67%
2022/10/4,57.5,60.2,56.1,59.2,54.62,56.17,60.36,48.28,46.97,70.19,60.36,50.52,243,147,123,0,3,0,0,0.01%,-38,22042,37,75,44.49%,7,17,7,0,0.03%,601,-37,27,64,0,4.85%,66.88,0,0.89,9772,18106,-8334,54.67,0,32.60%,31.63%
2022/10/5,59.3,59.5,57.5,57.5,55.72,55.79,60.13,48.37,47.04,70.01,60.13,50.25,159,161,136,0,3,0,0,0.01%,-33,22011,12,45,44.43%,8,25,8,0,0.05%,605,4,27,23,0,4.89%,66.88,0,0.72,10060,17432,-7372,54.67,0,32.87%,32.25%
2022/10/6,58.1,58.7,56.2,58.1,56.68,55.55,59.83,48.46,47.12,69.58,59.83,50.08,57,149,136,0,3,0,0,0.01%,-11,22000,6,17,44.41%,7,32,7,0,0.06%,600,-5,7,12,0,4.85%,66.88,0,0.52,9803,17265,-7462,54.67,0,32.58%,32.41%
2022/10/7,58.8,58.8,55.8,55.8,57.24,55.43,59.38,48.54,47.18,68.98,59.38,49.77,79,152,133,0,3,0,0,0.01%,-1,21999,12,13,44.41%,0,32,0,0,0.06%,589,-11,17,28,0,4.76%,66.88,0,0.48,10105,17255,-7150,54.67,0,32.35%,32.38%
2022/10/11,50.3,51.3,50.3,50.3,56.18,55.04,58.62,48.59,47.22,68.58,58.62,48.66,263,160,139,0,3,0,0,0.01%,-15,21984,16,31,44.38%,8,40,8,0,0.08%,555,-34,46,80,0,4.48%,66.88,0,0.32,10172,19208,-9036,54.67,0,33.98%,33.18%
2022/10/12,50,50.5,48.1,49.15,54.17,54.4,57.71,48.64,47.26,67.65,57.71,47.78,124,136,142,0,3,0,0,0.01%,27,22011,44,17,44.43%,0,40,0,0,0.08%,539,-16,30,46,0,4.35%,66.88,0,0.1,10043,19310,-9267,54.67,0,34.44%,33.81%
2022/10/13,49.15,49.15,45,46.85,52.04,53.88,56.72,48.68,47.29,66.81,56.72,46.62,205,146,154,0,3,0,0,0.01%,36,22047,77,41,44.50%,0,40,0,0,0.08%,455,-84,24,68,40,3.67%,66.88,0,0.87,10037,19659,-9622,54.67,0,35.59%,34.70%
2022/10/14,48.15,49.9,48.15,49.7,50.36,53.52,55.87,48.73,47.34,65.29,55.87,46.44,75,149,149,0,3,0,0,0.01%,23,22070,37,14,44.55%,-1,39,0,1,0.08%,424,-31,0,31,0,3.42%,66.88,0,-0.24,10363,18656,-8293,54.67,0,33.75%,34.22%
2022/10/17,49.9,53,49.25,50.8,49.36,53.3,55.19,48.79,47.39,64.02,55.19,46.36,243,182,167,0,3,0,0,0.01%,0,22070,68,68,44.55%,0,39,0,0,0.08%,394,-30,4,34,0,3.18%,66.88,0,-0.51,11270,18705,-7435,54.67,0,31.99%,33.11%
2022/10/18,52,52,50.7,51.7,49.64,52.91,54.69,48.85,47.43,63.09,54.69,46.28,72,144,152,0,3,0,0,0.01%,12,22082,25,13,44.57%,0,39,0,0,0.08%,390,-4,0,4,0,3.15%,66.88,0,-0.74,8461,17931,-9470,54.67,0,30.73%,31.92%
2022/10/19,51.9,53.5,51.9,52.8,50.37,52.27,54.22,48.92,47.48,61.93,54.22,46.51,96,138,137,0,3,0,0,0.01%,10,22122,57,47,44.66%,0,39,0,0,0.08%,380,-10,1,11,0,3.07%,66.88,0,0.77,8663,18123,-9460,54.67,0,28.45%,30.18%
2022/10/20,52.8,52.8,50,50.8,51.16,51.6,53.7,48.98,47.53,60.81,53.7,46.58,73,112,129,0,3,0,0,0.01%,-26,22096,8,34,44.60%,0,39,0,0,0.08%,373,-7,5,12,0,3.01%,66.88,0,0.13,8630,18517,-9887,54.67,0,26.52%,28.35%
2022/10/21,50.9,50.9,48,48.85,50.99,50.68,53.11,49.03,47.56,59.8,53.11,46.42,88,114,132,0,3,0,0,0.01%,-7,22089,20,27,44.59%,1,40,1,0,0.08%,372,-1,1,2,0,3.00%,66.88,0,0.47,8324,18792,-10468,54.67,0,25.19%,26.77%
2022/10/24,50.7,50.9,49.2,50.2,50.87,50.12,52.77,49.08,47.61,59.33,52.77,46.22,45,75,128,0,3,0,0,0.01%,-11,22078,14,25,44.57%,0,40,0,0,0.08%,369,-3,0,3,0,2.98%,66.88,0,0.85,8421,18296,-9875,54.67,0,24.84%,25.81%
2022/10/25,49.9,49.9,47.85,48.25,50.18,49.91,52.48,49.13,47.64,59.28,52.48,45.67,51,71,107,0,3,0,0,0.01%,-23,22055,7,30,44.52%,1,41,1,0,0.08%,369,0,13,13,0,2.98%,66.88,0,0.19,8258,18901,-10643,54.67,0,25.93%,25.87%
2022/10/26,48.25,49.4,48.2,49.15,49.45,49.91,52.15,49.18,47.68,58.95,52.15,45.36,37,59,99,0,3,0,0,0.01%,-1,22054,10,11,44.52%,0,41,0,0,0.08%,356,-13,1,14,0,2.87%,66.88,0,-0.54,8289,18219,-9930,54.67,0,26.05%,25.96%
2022/10/27,50.1,51.2,49.55,50.8,49.45,50.31,52.09,49.23,47.72,58.91,52.09,45.27,59,56,84,0,3,0,0,0.01%,25,22079,33,8,44.57%,0,41,0,0,0.08%,356,0,8,8,0,2.87%,66.88,0,0.4,8409,17612,-9203,54.67,0,26.18%,26.07%
2022/10/28,50.8,50.8,49,49,49.48,50.24,51.88,49.25,47.75,58.8,51.88,44.95,25,43,79,0,3,0,0,0.01%,2,22081,6,4,44.57%,0,41,0,0,0.08%,347,-9,0,9,0,2.80%,66.88,0,0.82,8374,18109,-9735,54.67,0,26.69%,26.38%
2022/10/31,50.3,51.2,49.7,50.6,49.56,50.22,51.76,49.3,47.79,58.68,51.76,44.83,30,40,58,0,3,0,0,0.01%,6,22087,11,5,44.58%,0,41,0,0,0.08%,351,4,9,5,0,2.83%,66.88,0,0.64,8473,17642,-9169,54.67,0,26.76%,26.57%
2022/11/1,51,51.8,51,51.8,50.27,50.23,51.57,49.35,47.84,58.26,51.57,44.87,28,36,53,0,3,0,0,0.01%,11,22098,12,1,44.61%,1,42,1,0,0.08%,350,-1,2,3,0,2.83%,66.88,0,0.28,8442,17352,-8910,54.67,0,25.97%,26.27%
2022/11/2,52.7,52.7,50.9,50.9,50.62,50.04,51.15,49.4,47.88,56.86,51.15,45.44,37,36,47,0,3,0,0,0.01%,-5,22093,4,9,44.60%,5,47,5,0,0.09%,353,3,5,2,0,2.85%,66.88,0,0.6,8535,16868,-8333,54.67,0,22.32%,24.30%
