時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超,投信持股,買進,賣出,投信持股比例,買賣超,外資持股,買進,賣出,外資持股比例,買賣超,自營商持股,買進,賣出,自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,投信買超佔成交量比重,BBand width,Band%EMA3
2024/5/31,194.5,196.5,188.5,189.5,195.9,192.45,189.38,171.62,172.12,202.51,189.38,176.24,1521,3095,2288,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.87%,13.95%
2024/6/3,191,192.5,186,186,194.2,192.15,189.53,171.74,172.18,202.43,189.53,176.62,1394,3017,2269,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.62%,13.78%
2024/6/4,187,197.5,187,191,191.8,192.65,189.55,171.88,172.24,202.46,189.55,176.64,2189,2061,2391,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.63%,13.71%
2024/6/5,190,193,186,186,188.9,192.4,189.1,172.01,172.27,201.85,189.1,176.35,1752,1828,2430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.48%,13.59%
2024/6/6,190.5,192.5,181.5,182,186.9,191.8,188.93,172.15,172.23,201.96,188.93,175.89,2145,1800,2518,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.80%,13.70%
2024/6/7,182.5,186,182,184,185.8,190.85,189.03,172.31,172.23,201.88,189.03,176.17,894,1675,2385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.60%,13.65%
2024/6/11,186,191.5,185.5,190,186.6,190.4,189.68,172.52,172.25,201.28,189.68,178.07,2423,1881,2449,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.24%,12.94%
2024/6/12,191.5,193,186,189.5,186.3,189.05,190.05,172.73,172.27,201.11,190.05,178.99,1554,1754,1907,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.64%,12.29%
2024/6/13,192,208,191.5,204,189.9,189.4,191.23,173.01,172.35,202.95,191.23,179.5,7891,2981,2405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.27%,12.28%
2024/6/14,211.5,223.5,207.5,218.5,197.2,192.05,192.3,173.35,172.51,208.88,192.3,175.72,12231,4999,3399,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.25%,14.76%
2024/6/17,228,237,219,233.5,207.1,196.45,194.45,173.78,172.75,218.85,194.45,170.05,11796,7179,4427,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.10%,19.93%
2024/6/18,235,240,230,233,215.7,201.15,196.65,174.2,172.99,226.1,196.65,167.2,10163,8727,5304,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.95%,24.94%
2024/6/19,238.5,245,221,222.5,222.3,204.3,198.48,174.58,173.19,229.54,198.48,167.41,12446,10905,6330,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.30%,28.12%
2024/6/20,223,239,220,239,229.3,209.6,201,175.05,173.47,236.33,201,165.67,9124,11152,7067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.15%,31.64%
2024/6/21,233,254.5,226.5,246,234.8,216,203.9,175.56,173.79,243.72,203.9,164.08,17031,12112,8555,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.06%,35.35%
2024/6/24,244.5,244.5,235,236.5,235.4,221.25,206.05,176.01,174.05,247.98,206.05,164.12,5804,10914,9046,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.70%,38.02%
2024/6/25,234,236,227,233.5,235.5,225.6,208,176.44,174.29,251.21,208,164.79,4660,9813,9270,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.54%,39.78%
2024/6/26,236,244.5,232.5,238.5,238.7,230.5,209.78,176.89,174.55,254.89,209.78,164.66,6927,8709,9807,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.01%,41.40%
2024/6/27,236,241,228,228.5,236.6,232.95,211.18,177.27,174.76,256.79,211.18,165.56,4263,7737,9445,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.20%,42.30%
2024/6/28,233,237.5,229.5,229.5,233.3,234.05,213.05,177.64,174.96,258.44,213.05,167.66,3663,5063,8588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.61%,42.45%
2024/7/1,232,232,221,221.5,230.3,232.85,214.65,177.97,175.11,258.84,214.65,170.46,4393,4781,7847,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.18%,41.81%
2024/7/2,221.5,231.5,217.5,230,229.6,232.55,216.85,178.34,175.31,259.47,216.85,174.23,5527,4955,7384,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.31%,40.56%
2024/7/3,231.5,238,220,222,226.3,232.5,218.4,178.64,175.46,259.37,218.4,177.43,11670,5903,7306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.52%,39.04%
2024/7/4,226,233,224,230.5,226.7,231.65,220.63,178.99,175.63,259.07,220.63,182.18,8326,6716,7226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.85%,36.95%
2024/7/5,242,249,234,243,229.4,231.35,223.68,179.41,175.88,258.93,223.68,188.42,17744,9532,7298,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.52%,34.23%
2024/7/8,245,245,229,230.5,231.2,230.75,226,179.75,176.09,256.26,226,195.74,9335,10520,7651,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.78%,30.51%
2024/7/9,232,236.5,229,233,231.8,230.7,228.15,180.13,176.33,253.6,228.15,202.7,5134,10442,7698,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.31%,26.41%
2024/7/10,234.5,242,230,230.5,233.5,229.9,230.2,180.52,176.55,248.45,230.2,211.95,6430,9394,7649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.86%,21.13%
2024/7/11,233,236.5,224.5,225.5,232.5,229.6,231.28,180.87,176.78,245.27,231.28,217.28,3798,8488,7602,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.10%,16.62%
2024/7/12,225.5,227,221.5,225,228.9,229.15,231.6,181.2,177,244.66,231.6,218.54,2123,5364,7448,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.28%,13.95%
2024/7/15,227.5,234.5,226.5,231.5,229.1,230.15,231.5,181.56,177.26,244.53,231.5,218.47,3325,4162,7341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.26%,12.60%
2024/7/16,234,241.5,233,239,230.3,231.05,231.8,181.98,177.55,245.23,231.8,218.37,6544,4444,7443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.58%,12.09%
2024/7/17,238,242,236.5,240,232.2,232.85,232.68,182.43,177.88,245.84,232.68,219.51,4009,3960,6677,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.32%,11.70%
2024/7/18,236,238,229,238,234.7,233.6,232.63,182.88,178.18,245.7,232.63,219.55,4201,4040,6264,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.24%,11.47%
2024/7/19,237.5,239.5,227,228,235.3,232.1,231.73,183.31,178.48,243.4,231.73,220.05,3867,4389,4877,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.07%,10.77%
2024/7/22,226,229,206.5,213.5,231.7,230.4,230.58,183.65,178.68,244.46,230.58,216.69,5169,4758,4460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.04%,11.41%
2024/7/23,218.5,223,217,222,228.3,229.3,230,184.02,178.91,244.3,230,215.7,1793,3808,4126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.44%,11.92%
2024/7/26,215,237,214.5,237,227.7,229.95,229.93,184.49,179.23,244.06,229.93,215.79,6035,4213,4086,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.30%,12.11%
2024/7/29,230,232.5,213.5,213.5,222.8,228.75,229.18,184.84,179.46,245.02,229.18,213.33,7006,4774,4407,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.83%,12.97%
2024/7/30,210,216,197,213,219.8,227.55,228.35,185.19,179.69,245.69,228.35,211.01,6400,5281,4835,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.19%,14.08%
2024/7/31,209.5,224.5,209,217,220.5,226.1,228.13,185.55,179.91,245.93,228.13,210.32,3721,4991,4875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.61%,14.84%
2024/8/1,222,225,210,216.5,219.4,223.85,227.45,185.9,180.14,245.93,227.45,208.97,3792,5391,4599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.25%,15.54%
2024/8/2,210,211,195,196,211.2,219.45,226.15,186.16,180.28,249.1,226.15,203.2,4519,5088,4650,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.29%,17.92%
2024/8/5,187,187,176.5,176.5,203.8,213.3,223.45,186.31,180.35,254.86,223.45,192.04,2342,4155,4464,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.11%,23.02%
2024/8/6,177,181.5,159.5,172,195.6,207.7,219.9,186.44,180.42,257.17,219.9,182.63,4152,3705,4493,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.90%,28.46%
2024/8/7,173.5,184,173.5,179.5,188.1,204.3,217.35,186.66,180.54,258.18,217.35,176.52,2560,3473,4232,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.57%,33.01%
2024/8/8,176,177,169,170.5,178.9,199.15,214.23,186.81,180.63,259.15,214.23,169.3,3786,3472,4431,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.94%,37.48%
2024/8/9,175,181.5,170.5,171,173.9,192.55,211.25,186.97,180.73,259.24,211.25,163.26,4831,3534,4311,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.44%,41.46%
2024/8/12,173,177,169.5,171.5,172.9,188.35,208.55,187.16,180.83,259.04,208.55,158.06,3843,3834,3995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.42%,44.94%
2024/8/13,173.5,178,170.5,174.5,173.4,184.5,206.03,187.37,180.92,258,206.03,154.05,3236,3651,3678,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.46%,47.70%
2024/8/14,178.5,182,175.5,177.5,173,180.55,203.33,187.61,181.05,255.34,203.33,151.31,2497,3639,3556,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.17%,49.43%
2024/8/15,176.5,179.5,175,176,174.1,176.5,200.18,187.84,181.17,250.78,200.18,149.57,1641,3210,3341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.56%,50.00%
2024/8/16,180,182,178,179,175.7,174.8,197.13,188.09,181.3,245.04,197.13,149.21,1713,2586,3060,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.62%,49.31%
2024/8/19,180,184.5,178.5,182.5,177.9,175.4,194.35,188.37,181.46,238.78,194.35,149.92,1992,2216,3025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.72%,47.51%
2024/8/20,183,185.5,181.5,183,179.6,176.5,192.1,188.66,181.62,233.97,192.1,150.23,2080,1985,2818,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.59%,45.55%
2024/8/21,181.5,184.5,177.5,180,180.1,176.55,190.43,188.92,181.76,231.4,190.43,149.45,1837,1853,2746,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.04%,44.30%
2024/8/22,181.5,183,179.5,180,180.9,177.5,188.33,189.22,181.9,226.85,188.33,149.8,1189,1762,2486,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.91%,42.60%
2024/8/23,180,182.5,176.5,181.5,181.4,178.55,185.55,189.52,182.03,216.99,185.55,154.11,1734,1766,2176,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.89%,38.25%
2024/8/26,182.5,185,180.5,180.5,181,179.45,183.9,189.82,182.15,212.65,183.9,155.15,2223,1813,2014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.27%,34.76%
2024/8/27,180,182,176.5,178.5,180.1,179.85,182.18,190.14,182.25,207.69,182.18,156.66,1976,1792,1888,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.02%,31.39%
2024/8/28,180,180,173.5,176,179.3,179.7,180.13,190.43,182.33,200.11,180.13,160.14,2522,1929,1891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.19%,26.79%
2024/8/29,173.5,179.5,172,179,179.1,180,178.25,190.71,182.42,189.25,178.25,167.25,2242,2139,1951,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.34%,19.57%
2024/8/30,180.5,187.5,179.5,184,179.6,180.5,177.65,191.02,182.52,185.6,177.65,169.7,3816,2556,2161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.95%,14.26%
2024/9/2,186,187.5,181,181,179.7,180.35,177.88,191.29,182.6,185.94,177.88,169.81,1713,2454,2133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.06%,11.66%
2024/9/3,182,182.5,175.5,176,179.2,179.65,178.08,191.51,182.67,185.73,178.08,170.42,1328,2324,2058,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.60%,10.13%
2024/9/4,167,169,162,162,176.4,177.85,177.2,191.64,182.67,187.54,177.2,166.86,2983,2416,2173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.67%,10.90%
2024/9/5,165,170.5,162.5,163.5,173.3,176.2,176.85,191.8,182.7,188.47,176.85,165.24,2407,2449,2294,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.14%,12.02%
2024/9/6,164.5,166.5,161.5,165,169.5,174.55,176.55,191.96,182.75,189.03,176.55,164.07,1174,1921,2238,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.14%,13.08%
2024/9/9,160.5,167,160,167,166.7,173.2,176.33,192.13,182.79,189.31,176.33,163.34,932,1765,2109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.73%,13.91%
2024/9/10,169,170,159.5,161,163.7,171.45,175.65,192.26,182.8,190.25,175.65,161.05,2240,1947,2136,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.63%,15.27%
2024/9/11,161,166.5,161,166,164.5,170.45,175.08,192.41,182.84,190.24,175.08,159.92,1095,1570,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.32%,16.29%
