時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2023/5/30,91,91,91,91,90.12,89.13,88.49,89.68,89.89,90.99,88.49,85.99,1,8,10,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.23,9404,14526,-5122,90.95,0,0,0,5.65%,4.98%
2023/5/31,91.4,91.5,91,91.1,90.82,89.4,88.7,89.68,89.86,91.33,88.7,86.07,12,11,9,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.41,9536,14503,-4967,91.23,0,0,0,5.93%,5.46%
2023/6/1,91,91.5,91,91.5,91.12,89.63,88.93,89.7,89.84,91.69,88.93,86.17,20,11,11,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.039,9674,14509,-4835,91.03,0,0,0,6.21%,5.84%
2023/6/2,91.5,91.5,91.3,91.5,91.22,89.98,89.13,89.71,89.83,92.03,89.13,86.22,9,13,9,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.37,9867,14030,-4163,91.44,0,0,0,6.52%,6.18%
2023/6/5,91.5,91.5,90,90,91.02,90.23,89.23,89.72,89.79,92.11,89.23,86.34,11,11,10,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.25,9655,13920,-4265,90.91,0,0,0,6.46%,6.32%
2023/6/6,92.8,92.8,90.2,91,91.02,90.57,89.37,89.71,89.76,92.3,89.37,86.44,20,14,11,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.47,9367,13918,-4551,90.94,0,0,0,6.56%,6.44%
2023/6/7,92,97,92,96.4,92.08,91.45,89.78,89.72,89.77,93.97,89.78,85.58,194,51,31,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.27,9489,13406,-3917,95.44,0,0,0,9.35%,7.89%
2023/6/8,94.9,95.5,92.1,94.5,92.68,91.9,90.09,89.74,89.77,94.69,90.09,85.48,53,57,34,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,1.18,9330,13732,-4402,94,0,0,0,10.23%,9.06%
2023/6/9,95.1,95.3,93,94.7,93.32,92.27,90.41,89.76,89.77,95.35,90.41,85.46,20,60,36,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.62,9161,13520,-4359,93.64,0,0,0,10.94%,10.00%
2023/6/12,96.9,96.9,93.1,94,94.12,92.57,90.71,89.79,89.78,95.76,90.71,85.65,29,63,37,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.58,9367,13358,-3991,94.08,0,0,0,11.14%,10.57%
2023/6/13,95.4,95.4,93,93.5,94.62,92.82,90.98,89.81,89.79,96.02,90.98,85.93,21,63,39,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.21,9361,12818,-3457,94.22,0,0,0,11.09%,10.83%
2023/6/14,92.7,94.3,92.7,92.9,93.92,93,91.2,89.83,89.8,96.17,91.2,86.23,10,27,39,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.31,9796,12623,-2827,93.51,0,0,0,10.89%,10.86%
2023/6/15,93.4,94.4,92.3,94.4,93.9,93.29,91.46,89.86,89.82,96.52,91.46,86.4,31,22,40,0,0,0,0,0.00%,1,50,1,0,0.17%,0,0,0,0,0.00%,0,0,-0.27,9714,12605,-2891,92.98,0,0,0,11.07%,10.97%
2023/6/16,92.5,94.4,92.4,94.4,93.84,93.58,91.78,89.89,89.85,96.74,91.78,86.82,15,21,40,0,0,0,0,0.00%,0,50,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.93,9891,12548,-2657,93.53,0,0,0,10.80%,10.88%
2023/6/19,93.2,93.7,92.4,93.7,93.78,93.95,92.09,89.92,89.85,96.7,92.09,87.48,25,20,42,0,0,0,0,0.00%,0,50,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.16,10864,12566,-1702,92.73,0,0,0,10.01%,10.45%
2023/6/20,94.6,95.3,93.7,93.7,93.82,94.22,92.4,89.93,89.87,96.56,92.4,88.23,29,22,43,0,0,0,0,0.00%,0,50,0,0,0.17%,0,0,0,0,0.00%,0,0,-1.45,11004,12749,-1745,94.47,0,0,0,9.02%,9.73%
2023/6/21,93,94.8,93,94.7,94.18,94.05,92.75,89.96,89.87,96.4,92.75,89.1,21,24,25,0,0,0,0,0.00%,3,53,3,0,0.18%,0,0,0,0,0.00%,0,0,-0.44,10875,12641,-1766,94.1,0,0,0,7.87%,8.80%
2023/6/26,88.1,90,88.1,88.8,93.06,93.48,92.69,89.95,89.86,96.55,92.69,88.83,27,23,23,0,0,0,0,0.00%,0,53,0,0,0.18%,0,0,0,0,0.00%,0,0,-0.18,11324,12858,-1534,88.93,0,0,0,8.33%,8.57%
2023/6/27,88.8,88.8,86.8,86.8,91.54,92.69,92.48,89.94,89.83,97.07,92.48,87.89,30,26,24,0,0,0,0,0.00%,0,53,0,0,0.18%,0,0,0,0,0.00%,0,0,-0.66,11379,12956,-1577,87.66,0,0,0,9.94%,9.25%
2023/6/28,86.2,89.4,86.2,89.4,90.68,92.23,92.4,89.94,89.82,97.15,92.4,87.65,11,24,22,0,0,0,0,0.00%,0,53,0,0,0.18%,0,0,0,0,0.00%,0,0,0.12,12055,12769,-714,87.86,0,0,0,10.28%,9.76%
2023/6/29,89.5,89.7,86.3,88.4,89.62,91.72,92.27,89.92,89.83,97.3,92.27,87.24,31,24,23,0,0,0,0,0.00%,1,54,2,1,0.19%,0,0,0,0,0.00%,0,0,-0.078,13341,12775,566,87.88,0,0,0,10.90%,10.33%
2023/6/30,87.9,88,86.8,87.1,88.1,91.14,92.07,89.9,89.86,97.56,92.07,86.58,21,24,24,0,0,0,0,0.00%,0,54,0,0,0.19%,0,0,0,0,0.00%,0,0,0.037,13290,12772,518,87.66,0,0,0,11.94%,11.13%
2023/7/3,87.3,93.3,87,93.3,89,91.03,92.16,89.91,89.91,97.67,92.16,86.65,97,38,31,0,0,0,0,0.00%,0,54,0,0,0.19%,0,0,0,0,0.00%,0,0,-0.21,14639,12191,2448,90.02,0,0,0,11.96%,11.55%
2023/7/4,93.3,93.5,91.7,93.5,90.34,90.94,92.26,89.9,89.97,97.79,92.26,86.73,56,43,35,0,0,0,0,0.00%,0,54,0,0,0.19%,0,0,0,0,0.00%,0,0,-0.57,15276,12086,3190,92.78,0,0,0,12.00%,11.77%
2023/7/5,93,93.5,92.1,92.1,90.88,90.78,92.37,89.9,90.01,97.8,92.37,86.93,14,44,34,0,0,0,0,0.00%,0,54,0,0,0.19%,0,0,0,0,0.00%,0,0,-0.14,15347,12196,3151,92.72,0,0,0,11.77%,11.77%
2023/7/6,92.3,93,92.2,92.2,91.64,90.63,92.43,89.89,90.02,97.83,92.43,87.02,19,41,33,0,0,0,0,0.00%,0,54,0,0,0.19%,0,0,0,0,0.00%,0,0,-0.11,15534,12695,2839,92.49,0,0,0,11.69%,11.73%
2023/7/7,91.1,92,91.1,91.2,92.46,90.28,92.17,89.88,90.05,97.27,92.17,87.06,18,41,32,0,0,0,0,0.00%,0,54,0,0,0.19%,0,0,0,0,0.00%,0,0,-0.44,15653,12822,2831,91.48,0,0,0,11.08%,11.40%
2023/7/10,91.5,92.4,91.1,92.4,92.28,90.64,92.06,89.87,90.08,97.05,92.06,87.07,7,23,30,0,0,0,0,0.00%,0,54,0,0,0.19%,0,0,0,0,0.00%,0,0,0.09,15976,12910,3066,91.48,0,0,0,10.85%,11.13%
2023/7/11,92.4,92.4,89,91.5,91.88,91.11,91.9,89.85,90.11,96.75,91.9,87.05,43,20,32,0,0,0,0,0.00%,0,54,0,0,0.19%,0,0,0,0,0.00%,0,0,-0.18,16181,12481,3700,90.44,0,0,0,10.55%,10.84%
2023/7/12,91.5,91.5,90,91.5,91.76,91.32,91.78,89.84,90.13,96.53,91.78,87.02,38,25,34,0,0,0,0,0.00%,0,54,0,0,0.19%,0,0,0,0,0.00%,0,0,0.068,16631,12374,4257,90.95,0,0,0,10.36%,10.60%
2023/7/13,91.8,92.4,91.5,91.6,91.64,91.64,91.68,89.83,90.13,96.37,91.68,86.99,40,29,35,0,0,0,0,0.00%,-1,53,0,1,0.18%,0,0,0,0,0.00%,0,0,-0.38,17065,12106,4959,91.76,0,0,0,10.22%,10.41%
2023/7/14,92,94.5,91.8,94,92.2,92.33,91.74,89.83,90.13,96.5,91.74,86.97,53,36,39,0,0,0,0,0.00%,0,53,0,0,0.18%,0,0,0,0,0.00%,0,0,-0.27,17134,11782,5352,92.93,0,0,0,10.39%,10.40%
2023/7/17,95,95,91,94,92.52,92.4,91.72,89.83,90.13,96.44,91.72,86.99,35,42,32,0,0,0,0,0.00%,0,53,0,0,0.18%,0,0,0,0,0.00%,0,0,-0.48,13117,11783,1334,92.73,0,0,0,10.31%,10.35%
2023/7/18,93.9,94,92.5,94,93.02,92.45,91.7,89.83,90.13,96.38,91.7,87.01,43,42,31,0,0,0,0,0.00%,0,53,0,0,0.18%,0,0,0,0,0.00%,0,0,-0.029,12969,11853,1116,93.41,0,0,0,10.22%,10.28%
2023/7/19,94,94.5,93.9,94,93.52,92.64,91.71,89.84,90.14,96.42,91.71,87,42,43,34,0,0,0,0,0.00%,0,53,0,0,0.18%,0,0,0,0,0.00%,0,0,-0.25,12989,11967,1022,94.2,0,0,0,10.27%,10.28%
2023/7/20,94,95.5,94,95.5,94.3,92.97,91.8,89.85,90.16,96.72,91.8,86.88,52,45,37,0,0,0,0,0.00%,0,53,0,0,0.18%,0,0,0,0,0.00%,0,0,-0.49,12684,12062,622,94.67,0,0,0,10.73%,10.50%
2023/7/21,95.9,96.4,94,95.5,94.6,93.4,91.84,89.87,90.16,96.87,91.84,86.81,28,40,38,0,0,0,0,0.00%,0,53,0,0,0.18%,0,0,0,0,0.00%,0,0,-0.68,12724,12215,509,95.02,0,0,0,10.95%,10.73%
2023/7/24,95.5,105,95.4,105,96.8,94.66,92.65,89.94,90.21,100.1,92.65,85.2,175,68,55,0,0,0,0,0.00%,1,54,1,0,0.19%,0,0,0,0,0.00%,0,0,-0.8,12692,12213,479,102.08,0,0,0,16.08%,13.40%
2023/7/25,111,115.5,111,115.5,101.1,97.06,94.09,90.06,90.3,106.12,94.09,82.05,76,75,58,0,0,0,0,0.00%,0,54,1,1,0.19%,0,0,0,0,0.00%,0,0,-0.38,12756,11677,1079,114.23,0,0,0,25.58%,19.49%
2023/7/26,127,127,116,123,106.9,100.21,95.77,90.21,90.43,112.98,95.77,78.55,432,153,98,0,0,0,0,0.00%,3,57,6,3,0.20%,0,0,0,0,0.00%,0,0,-0.64,12454,11786,668,123.69,0,0,0,35.95%,27.72%
2023/7/27,117,123,114,114.5,110.7,102.5,97.07,90.35,90.51,115.75,97.07,78.39,155,173,109,0,0,0,0,0.00%,-1,56,1,2,0.19%,0,0,0,0,0.00%,0,0,-0.28,12480,11599,881,117.04,0,0,0,38.48%,33.10%
2023/7/28,115.5,125.5,115,125.5,116.7,105.65,98.99,90.53,90.66,120.81,98.99,77.17,434,254,147,0,0,0,0,0.00%,-3,53,2,5,0.18%,0,0,0,0,0.00%,0,0,0.15,12150,11598,552,123.99,0,0,0,44.08%,38.59%
2023/7/31,128,138,124,138,123.3,110.05,101.23,90.77,90.86,128.68,101.23,73.77,800,379,224,0,0,0,0,0.00%,14,67,15,1,0.23%,0,0,0,0,0.00%,0,0,0.44,11724,11704,20,134.57,0,0,0,54.25%,46.42%
2023/8/1,138.5,140,124.5,129,126,113.55,103,90.98,91.03,132.72,103,73.28,551,474,275,0,0,0,0,0.00%,-5,62,3,8,0.21%,0,0,0,0,0.00%,0,0,-0.049,11488,11605,-117,130,0,0,0,57.72%,52.07%
2023/8/2,128,130,118,123,126,116.45,104.55,91.15,91.17,135.04,104.55,74.05,244,437,295,0,0,0,0,0.00%,-4,58,3,7,0.20%,0,0,0,0,0.00%,0,0,-0.016,11646,12005,-359,123.08,0,0,0,58.35%,55.21%
2023/8/4,120,129,120,129,128.9,119.8,106.39,91.36,91.32,138.1,106.39,74.67,174,441,307,0,0,0,0,0.00%,-6,52,0,6,0.18%,0,0,0,0,0.00%,0,0,0.3,11866,12104,-238,126.81,0,0,0,59.62%,57.41%
2023/8/7,125,130,124,128,129.4,123.05,108.23,91.56,91.47,140.47,108.23,75.98,88,371,313,0,0,0,0,0.00%,-2,50,0,2,0.17%,0,0,0,0,0.00%,0,0,0.84,11971,11721,250,127.27,0,0,0,59.59%,58.50%
2023/8/8,125,125,120,120,125.8,124.55,109.61,91.72,91.59,141.38,109.61,77.83,76,227,303,0,0,0,0,0.00%,0,50,0,0,0.17%,0,0,0,0,0.00%,0,0,0.78,12222,11725,497,121.81,0,0,0,57.98%,58.24%
2023/8/9,115.5,120,115,118,123.6,124.8,110.93,91.87,91.71,141.77,110.93,80.09,110,138,306,0,0,0,0,0.00%,2,52,2,0,0.18%,0,0,0,0,0.00%,0,0,1.14,12304,11738,566,117.71,0,0,0,55.60%,56.92%
2023/8/10,120,120,116,117,122.4,124.2,112.21,92.01,91.82,141.81,112.21,82.6,50,100,268,0,0,0,0,0.00%,-7,45,0,7,0.15%,1,1,1,0,0.00%,0,0,0.43,12832,12070,762,118.01,0,0,0,52.77%,54.85%
2023/8/11,122.5,122.5,118,121,120.8,124.85,113.68,92.18,91.95,141.93,113.68,85.42,28,70,256,0,0,0,0,0.00%,0,45,0,0,0.15%,0,1,0,0,0.00%,0,0,0.65,12891,12169,722,120.79,0,0,0,49.71%,52.28%
2023/8/14,120.5,120.5,116,119.5,119.1,124.25,114.95,92.34,92.08,141.81,114.95,88.09,36,60,216,0,0,0,0,0.00%,-1,44,0,1,0.15%,0,1,0,0,0.00%,0,0,1.57,13375,12341,1034,117.43,0,0,0,46.73%,49.50%
2023/8/15,116.5,121,116.5,120,119.1,122.45,116.25,92.5,92.21,141.39,116.25,91.11,40,53,140,0,0,0,0,0.00%,0,44,0,0,0.15%,0,1,0,0,0.00%,0,0,0.21,11978,12237,-259,119.61,0,0,0,43.25%,46.37%
2023/8/16,111,119,111,114.5,118.4,121,117.28,92.64,92.32,140.28,117.28,94.27,58,42,90,0,0,0,0,0.00%,4,48,6,2,0.16%,-1,0,0,1,0.00%,0,0,1.36,12296,12246,50,114.17,0,0,0,39.23%,42.80%
2023/8/17,108,114.5,108,114,117.8,120.1,118.28,92.77,92.43,138.75,118.28,97.8,37,40,70,0,0,0,0,0.00%,1,49,1,0,0.17%,0,0,0,0,0.00%,0,0,0.87,12521,12234,287,111.98,0,0,0,34.62%,38.71%
2023/8/18,112.5,112.5,107,107,115,117.9,118.85,92.88,92.5,137.27,118.85,100.43,58,46,58,0,0,0,0,0.00%,-2,47,0,2,0.16%,0,0,0,0,0.00%,0,0,0.33,12490,12362,128,109.72,0,0,0,31.00%,34.86%
2023/8/21,106,106,100,101,111.3,115.2,119.13,92.97,92.54,136.27,119.13,101.98,128,64,62,0,0,0,0,0.00%,7,54,7,0,0.19%,0,0,0,0,0.00%,0,0,0.19,12574,12363,211,101.47,0,0,0,28.78%,31.82%
2023/8/22,102,105.5,102,105,108.3,113.7,119.13,93.08,92.61,136.27,119.13,101.98,32,63,58,0,0,0,0,0.00%,-1,53,0,1,0.18%,0,0,0,0,0.00%,0,0,0.78,12549,12354,195,104.35,0,0,0,28.78%,30.30%
2023/8/23,102.5,104,101.5,104,106.2,112.3,118.55,93.19,92.67,136.87,118.55,100.23,19,55,49,0,0,0,0,0.00%,2,55,2,0,0.19%,0,0,0,0,0.00%,0,0,0.47,12564,12024,540,102.66,0,0,0,30.91%,30.60%
2023/8/24,104.5,113.5,104.5,113,106,111.9,118.05,93.35,92.77,136.4,118.05,99.7,84,64,52,0,0,0,0,0.00%,-5,50,1,6,0.17%,0,0,0,0,0.00%,0,0,0.5,12877,11599,1278,110.51,0,0,0,31.09%,30.85%
2023/8/25,107.5,110,106,108.5,106.3,110.65,117.75,93.49,92.84,136.52,117.75,98.98,55,64,55,0,0,0,0,0.00%,3,53,3,0,0.18%,0,0,0,0,0.00%,0,0,0.27,13682,12238,1444,107.84,0,0,0,31.87%,31.36%
2023/8/28,108,110.5,105.5,106,107.3,109.3,116.78,93.61,92.9,135.85,116.78,97.7,17,41,53,0,0,0,0,0.00%,-1,52,0,1,0.18%,0,0,0,0,0.00%,0,0,0.56,14059,12246,1813,107.18,0,0,0,32.67%,32.02%
2023/8/29,106,107.5,105,107.5,107.8,108.05,115.25,93.73,92.96,132.04,115.25,98.46,16,38,50,0,0,0,0,0.00%,0,52,0,0,0.18%,0,0,0,0,0.00%,0,0,1.14,13875,11919,1956,105.75,0,0,0,29.13%,30.57%
2023/8/30,104.5,108.5,104.5,106.5,108.3,107.25,114.13,93.86,93.01,130.07,114.13,98.18,19,38,47,0,0,0,0,0.00%,0,52,0,0,0.18%,0,0,0,0,0.00%,0,0,1.17,13120,11491,1629,106.93,0,0,0,27.94%,29.26%
2023/8/31,106,107.5,106,106,106.9,106.45,113.28,93.99,93.06,129.05,113.28,97.5,14,24,44,0,0,0,0,0.00%,1,53,1,0,0.18%,2,2,2,0,0.01%,0,0,0.59,12604,11651,953,106.55,0,0,0,27.85%,28.55%
2023/9/1,108.5,108.5,105.5,105.5,106.3,106.3,112.1,94.1,93.12,126.45,112.1,97.75,15,16,40,0,0,0,0,0.00%,0,53,0,0,0.18%,0,2,0,0,0.01%,0,0,1.1,12609,11649,960,106.71,0,0,0,25.60%,27.07%
2023/9/4,105.5,108.5,104.5,108.5,106.8,107.05,111.13,94.23,93.18,123.54,111.13,98.71,8,14,28,0,0,0,0,0.00%,0,53,0,0,0.18%,0,2,0,0,0.01%,0,0,0.81,12653,11435,1218,105.87,0,0,0,22.34%,24.71%
2023/9/5,108.5,108.5,107,108.5,107,107.4,110.55,94.37,93.24,122.31,110.55,98.79,16,14,26,0,0,0,0,0.00%,0,53,0,0,0.18%,-1,1,0,1,0.00%,0,0,1.07,12568,11430,1138,108.07,0,0,0,21.28%,22.99%
2023/9/6,110,118.5,110,114,108.5,108.4,110.35,94.51,93.32,121.73,110.35,98.97,51,21,30,0,0,0,0,0.00%,0,53,2,2,0.18%,0,1,0,0,0.00%,0,0,1.72,12458,11436,1022,114.42,0,0,0,20.63%,21.81%
2023/9/7,114,122.5,114,121,111.5,109.2,110.55,94.67,93.43,122.52,110.55,98.58,107,39,32,0,0,0,0,0.00%,6,59,9,3,0.20%,0,1,0,0,0.00%,0,0,1.49,12498,11709,789,118.64,0,0,0,21.65%,21.73%
2023/9/8,117,117,112.5,115,113.4,109.85,110.25,94.8,93.52,121.43,110.25,99.07,76,52,34,0,0,0,0,0.00%,-8,51,0,8,0.18%,0,1,0,0,0.00%,0,0,1.69,12891,11718,1173,114.74,0,0,0,20.28%,21.00%
2023/9/11,115,115,112,113,114.3,110.55,109.93,94.91,93.6,120.36,109.93,99.49,40,58,36,0,0,0,0,0.00%,-5,46,0,5,0.16%,0,1,0,0,0.00%,0,0,1.4,13386,11986,1400,113.1,0,0,0,18.99%,20.00%
2023/9/12,113.5,115.5,113.5,115,115.6,111.3,109.68,95.04,93.69,119.35,109.68,100,11,57,36,0,0,0,0,0.00%,0,46,0,0,0.16%,0,1,0,0,0.00%,0,0,1.35,13356,11718,1638,114.36,0,0,0,17.64%,18.82%
2023/9/13,116,116,112,115,115.8,112.15,109.7,95.16,93.77,119.42,109.7,99.98,29,53,37,0,0,0,0,0.00%,1,47,1,0,0.16%,0,1,0,0,0.00%,0,0,1.72,13789,11706,2083,114.16,0,0,0,17.73%,18.27%
2023/9/14,115,115,112.5,114,114.4,112.95,109.7,95.29,93.86,119.42,109.7,99.98,23,36,38,0,0,0,0,0.00%,0,47,0,0,0.16%,-1,0,0,1,0.00%,0,0,2.09,13859,11300,2559,113.45,0,0,0,17.73%,18.00%
2023/9/15,114.5,114.5,113,114,114.2,113.8,110.05,95.41,93.95,119.86,110.05,100.24,23,25,38,0,0,0,0,0.00%,1,48,2,1,0.16%,0,0,0,0,0.00%,0,0,1.8,13140,11191,1949,113.76,0,0,0,17.83%,17.92%
2023/9/18,115,115,113,113,114.2,114.25,110.65,95.53,94.04,119.61,110.65,101.69,41,25,42,0,0,0,0,0.00%,-1,47,0,1,0.16%,0,0,0,0,0.00%,0,0,0.61,13804,11460,2344,114.32,0,0,0,16.19%,17.05%
2023/9/19,113,114.5,113,114,114,114.8,111.1,95.66,94.13,119.78,111.1,102.42,15,26,42,0,0,0,0,0.00%,0,47,0,0,0.16%,0,0,0,0,0.00%,0,0,1.57,13581,11572,2009,113.9,0,0,0,15.62%,16.33%
2023/9/20,114.5,114.5,113,113.5,113.7,114.75,111.58,95.77,94.22,119.66,111.58,103.49,41,29,41,0,0,0,0,0.00%,-1,46,0,1,0.16%,0,0,0,0,0.00%,0,0,0.71,13857,11623,2234,113.76,0,0,0,14.50%,15.42%
2023/9/21,113.5,113.5,112.5,113.5,113.6,114,111.6,95.89,94.32,119.71,111.6,103.49,45,33,34,0,0,0,0,0.00%,0,46,0,0,0.16%,0,0,0,0,0.00%,0,0,-0.017,14288,11645,2643,113.34,0,0,0,14.53%,14.97%
2023/9/22,113.5,114,113.5,114,113.6,113.9,111.88,96.01,94.42,119.92,111.88,103.83,67,42,34,0,0,0,0,0.00%,1,47,1,0,0.16%,0,0,0,0,0.00%,0,0,0.98,14478,11644,2834,113.86,0,0,0,14.38%,14.68%
2023/9/25,114,118,114,118,114.6,114.4,112.48,96.15,94.54,120.47,112.48,104.48,36,41,33,0,0,0,0,0.00%,2,49,2,0,0.17%,0,0,0,0,0.00%,0,0,1.45,14560,11365,3195,115.43,0,0,0,14.21%,14.44%
2023/9/26,116,117,115.5,116.5,115.1,114.55,112.93,96.29,94.66,120.76,112.93,105.09,31,44,35,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,1.23,14413,11639,2774,116.22,0,0,0,13.87%,14.16%
2023/9/27,116.5,119,116.5,117.5,115.9,114.8,113.48,96.43,94.78,120.96,113.48,105.99,35,43,36,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.86,14430,11647,2783,117.6,0,0,0,13.19%,13.67%
2023/9/28,117.5,120,117.5,120,117.2,115.4,114.18,96.57,94.91,121.35,114.18,107,34,41,37,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,1.34,14421,11409,3012,118.87,0,0,0,12.56%,13.12%
2023/10/2,120,120.5,120,120.5,118.5,116.05,114.93,96.72,95.05,121.42,114.93,108.43,20,31,37,0,0,0,0,0.00%,-1,48,0,1,0.16%,0,0,0,0,0.00%,0,0,1.68,14626,11071,3555,120.04,0,0,0,11.30%,12.21%
2023/10/3,120.5,120.5,120,120,118.9,116.75,115.5,96.87,95.19,121.64,115.5,109.36,39,32,36,0,0,0,0,0.00%,5,53,5,0,0.18%,0,0,0,0,0.00%,0,0,0.76,14571,11236,3335,120.12,0,0,0,10.63%,11.42%
2023/10/4,119,120,118,120,119.6,117.35,116.08,97.02,95.32,121.61,116.08,110.54,25,31,37,0,0,0,0,0.00%,2,55,3,1,0.19%,0,0,0,0,0.00%,0,0,0.86,14461,11572,2889,119.26,0,0,0,9.54%,10.48%
2023/10/5,122.5,122.5,120,120.5,120.2,118.05,116.4,97.17,95.45,122.17,116.4,110.63,26,29,36,0,0,0,0,0.00%,3,58,3,0,0.20%,0,0,0,0,0.00%,0,0,0.68,14531,11362,3169,121.06,0,0,0,9.91%,10.19%
2023/10/6,120.5,121.5,118.5,119,120,118.6,116.3,97.31,95.58,121.81,116.3,110.79,26,27,34,0,0,0,0,0.00%,2,60,2,0,0.21%,0,0,0,0,0.00%,0,0,0.84,14470,11131,3339,119.8,0,0,0,9.47%,9.83%
2023/10/11,119.5,119.5,119,119,119.7,119.1,116.5,97.45,95.71,122.09,116.5,110.91,5,24,28,0,0,0,0,0.00%,0,60,0,0,0.21%,0,0,0,0,0.00%,0,0,0.32,14645,10856,3789,119.1,0,0,0,9.60%,9.72%
2023/10/12,119,120,119,119.5,119.6,119.25,116.83,97.59,95.84,122.32,116.83,111.33,18,20,26,0,0,0,0,0.00%,2,62,3,1,0.21%,0,0,0,0,0.00%,0,0,0.5,14449,10635,3814,119.58,0,0,0,9.41%,9.57%
2023/10/13,120,120,119.5,119.5,119.5,119.55,117.05,97.74,95.98,122.6,117.05,111.5,4,16,23,0,0,0,0,0.00%,0,62,0,0,0.21%,0,0,0,0,0.00%,0,0,0.13,14462,10744,3718,119.75,0,0,0,9.48%,9.52%
2023/10/16,119,119,117.5,118,119,119.6,117.2,97.87,96.1,122.68,117.2,111.72,14,13,21,0,0,0,0,0.00%,-2,60,0,2,0.21%,0,0,0,0,0.00%,0,0,0.67,14137,10919,3218,118.03,0,0,0,9.35%,9.44%
2023/10/17,117,118.5,117,118.5,118.9,119.45,117.43,98.03,96.23,122.73,117.43,112.12,14,11,19,0,0,0,0,0.00%,-3,58,1,4,0.20%,0,0,0,0,0.00%,0,0,0.014,14384,11032,3352,117.96,0,0,0,9.03%,9.24%
2023/10/18,117,117.5,117,117.5,118.6,119.15,117.6,98.17,96.37,122.67,117.6,112.53,26,15,20,0,0,0,0,0.00%,-4,54,0,4,0.19%,0,0,0,0,0.00%,0,0,-0.59,12699,11322,1377,117.46,0,0,0,8.61%,8.92%
2023/10/19,117.5,123.5,117.5,121.5,119,119.3,118.03,98.33,96.53,122.9,118.03,113.15,50,22,21,0,0,0,0,0.00%,3,57,4,1,0.20%,0,0,0,0,0.00%,0,0,1.06,12929,11323,1606,120.14,0,0,0,8.26%,8.59%
2023/10/20,122.5,122.5,118,119.5,119,119.25,118.3,98.48,96.68,122.84,118.3,113.76,27,26,21,0,0,0,0,0.00%,0,57,2,2,0.20%,0,0,0,0,0.00%,0,0,0.94,13176,11329,1847,120.31,0,0,0,7.68%,8.14%
2023/10/23,120,123,120,122,119.8,119.4,118.73,98.65,96.85,122.97,118.73,114.48,33,30,22,0,0,0,0,0.00%,4,61,4,0,0.21%,0,0,0,0,0.00%,0,0,0.079,13368,11479,1889,121.67,0,0,0,7.16%,7.65%
2023/10/24,122,122,120,121,120.3,119.6,119.1,98.81,97.02,122.71,119.1,115.49,7,29,20,0,0,0,0,0.00%,1,62,1,0,0.21%,0,0,0,0,0.00%,0,0,0.82,13765,11371,2394,120.78,0,0,0,6.07%,6.86%
2023/10/25,122,125.5,122,124,121.6,120.1,119.6,98.99,97.2,123.01,119.6,116.19,72,38,27,0,0,0,0,0.00%,2,64,6,4,0.22%,0,0,0,0,0.00%,0,0,1.72,13844,11250,2594,124.35,0,0,0,5.71%,6.28%
2023/10/26,121,126,121,124,122.1,120.55,119.9,99.18,97.37,123.73,119.9,116.07,29,34,28,0,0,0,0,0.00%,0,64,1,1,0.22%,0,0,0,0,0.00%,0,0,0.75,13760,11576,2184,124.48,0,0,0,6.39%,6.33%
2023/10/27,125,125.5,121,121,122.4,120.7,120.13,99.35,97.53,123.64,120.13,116.61,15,31,29,0,0,0,0,0.00%,-2,62,0,2,0.21%,0,0,0,0,0.00%,0,0,0.91,13814,11471,2343,124.39,0,0,0,5.86%,6.10%
